date,method,n_synth_series,prefer_stress,ranking,port_ret,predicted_regime,vol_bucket,bucket
2017-12-05,mixed,1,True,stress,-0.004468956713060858,0,low,calm
2017-12-06,mixed,1,True,stress,-0.005833011225392475,0,low,calm
2017-12-07,mixed,1,True,stress,0.002958834579273878,0,low,calm
2017-12-08,mixed,1,True,stress,0.006598473902452202,0,low,calm
2017-12-11,mixed,1,True,stress,0.003917000550248041,0,low,calm
2017-12-12,mixed,1,True,stress,-0.0022223030036704937,0,low,calm
2017-12-13,mixed,1,True,stress,0.0014841196602224612,0,low,calm
2017-12-14,mixed,1,True,stress,-0.0024807143723971957,0,low,calm
2017-12-15,mixed,1,True,stress,0.00432750502151859,0,low,calm
2017-12-18,mixed,1,True,stress,0.00889849385127647,0,low,calm
2017-12-19,mixed,1,True,stress,-0.0020014613432762715,0,low,calm
2017-12-20,mixed,1,True,stress,1.2886319883167973e-05,0,low,calm
2017-12-21,mixed,1,True,stress,0.001926009582488716,0,low,calm
2017-12-22,mixed,1,True,stress,0.002033373185290043,0,low,calm
2017-12-25,mixed,1,True,stress,5.00304130457265e-05,0,low,calm
2017-12-26,mixed,1,True,stress,-0.0004948439750190297,0,low,calm
2017-12-27,mixed,1,True,stress,0.002648711363749027,0,low,calm
2017-12-28,mixed,1,True,stress,0.004265657433393602,0,low,calm
2017-12-29,mixed,1,True,stress,-0.001415969018071759,0,low,calm
2018-01-01,mixed,1,True,stress,-0.00023235120218378837,0,low,calm
2018-01-02,mixed,1,True,stress,0.010094683546936146,0,low,calm
2018-01-03,mixed,1,True,stress,0.005357061248356144,0,low,calm
2018-01-04,mixed,1,True,stress,0.00565534480624533,0,low,calm
2018-01-05,mixed,1,True,stress,0.006196664079666828,0,low,calm
2018-01-08,mixed,1,True,stress,0.002985379141661848,0,low,calm
2018-01-09,mixed,1,True,stress,0.00022054074588501185,0,low,calm
2018-01-10,mixed,1,True,stress,-0.002850386613705718,0,low,calm
2018-01-11,mixed,1,True,stress,0.005138861429835982,0,low,calm
2018-01-12,mixed,1,True,stress,0.006887582622858165,0,low,calm
