seed,test_start,test_end,predicted_regime,realized_dominant_regime,forecast_correct,forecast_brier,vol_bucket,bucket,n_available_regime,n_hist_regime,prefer_stress,ranking,method,n_synth_series,n_train,n_synth_rows,used_synth_fill,sharpe,calmar,max_drawdown,VaR_5%,CVaR_5%,ann_mu,ann_sd,n_obs,status,max_weight_used,hhi
42,2019-11-27,2020-02-18,0,0,1,0.011518774182602356,low,crisis,770,504,True,stress,regime,0,504,0,False,2.5487271983015853,5.992365562623527,-0.03778030288086398,-0.008833065545859803,-0.01357687191048036,0.22639338592877573,0.0888260564251989,60,ok,0.29999999852114595,0.2799999952854674
42,2019-11-27,2020-02-18,0,0,1,0.011518774182602356,low,crisis,770,504,True,stress,mixed,0,252,0,False,2.922854414996184,7.880531858070791,-0.031557644961912046,-0.009044237848642715,-0.013398835994236342,0.24869102648803507,0.08508498583168732,60,ok,0.2999999766344355,0.26000911777532065
42,2019-11-27,2020-02-18,0,0,1,0.011518774182602356,low,crisis,770,504,True,stress,regime,1,525,21,False,2.5487272112890755,5.99236558791275,-0.03778030273396893,-0.008833065529288819,-0.013576871849050806,0.2263933860039614,0.08882605600206932,60,ok,0.2999999970037476,0.279999991100438
42,2019-11-27,2020-02-18,0,0,1,0.011518774182602356,low,crisis,770,504,True,stress,mixed,1,273,21,False,2.7175975675063055,5.863648347953575,-0.03627488425136827,-0.006007234883808426,-0.011671149804180226,0.21270316511274268,0.07826882377876178,60,ok,0.29999992419468413,0.2799997102915155
42,2019-11-27,2020-02-18,0,0,1,0.011518774182602356,low,crisis,770,504,True,stress,regime,5,609,105,False,2.6070751755664885,5.6848617591495785,-0.04208100879077081,-0.008630852084686768,-0.01390608640032566,0.23922471766109024,0.09175980804201757,60,ok,0.2999999953039302,0.27999999045378926
42,2019-11-27,2020-02-18,0,0,1,0.011518774182602356,low,crisis,770,504,True,stress,mixed,5,357,105,False,2.1438442961842568,3.829228152203864,-0.04527021258843733,-0.007035709572529256,-0.0116394716481907,0.17334997249989798,0.08085940420600353,60,ok,0.29999993076902065,0.2624539054506856
42,2019-11-27,2020-02-18,0,0,1,0.011518774182602356,low,crisis,770,504,True,stress,regime,20,924,420,False,2.607075401937486,5.684861634485244,-0.04208100600882392,-0.008630850431842526,-0.013906083810085049,0.2392246966001061,0.09175979199616659,60,ok,0.29999995079424385,0.27999983721857497
42,2019-11-27,2020-02-18,0,0,1,0.011518774182602356,low,crisis,770,504,True,stress,mixed,20,672,420,False,2.1254906249408707,3.7632283733918253,-0.046702681287863035,-0.007644379107257382,-0.01168187848124006,0.17575285533596163,0.08268813481162776,60,ok,0.2999999890932727,0.27814077974544876
42,2020-02-19,2020-05-12,0,4,0,1.1640286991104416,low,crisis,1343,504,True,stress,regime,0,504,0,False,-1.2274460273962378,-2.125279695144539,-0.3939638614109108,-0.08145254600017404,-0.10975775544618378,-0.837283395277346,0.6821345921445217,60,ok,0.2999999953991915,0.27999997838892304
42,2020-02-19,2020-05-12,0,4,0,1.1640286991104416,low,crisis,1343,504,True,stress,mixed,0,252,0,False,-1.227446048836323,-2.1252796967475844,-0.39396385328810035,-0.08145254336424698,-0.1097577518732184,-0.8372833786456437,0.6821345666796745,60,ok,0.2999999940750805,0.2799999689044042
42,2020-02-19,2020-05-12,0,4,0,1.1640286991104416,low,crisis,1343,504,True,stress,regime,1,525,21,False,-1.227446027709052,-2.1252796517123063,-0.3939638479112718,-0.08145254288526287,-0.10975774980468155,-0.8372833494761077,0.6821345546564216,60,ok,0.29999998949038786,0.2799999438872648
42,2020-02-19,2020-05-12,0,4,0,1.1640286991104416,low,crisis,1343,504,True,stress,mixed,1,273,21,False,-1.2274460786951307,-2.125279652746925,-0.3939638220546009,-0.08145253575616634,-0.10975773985195575,-0.8372832949310535,0.6821344818838396,60,ok,0.2999999571111587,0.2799998776135403
42,2020-02-19,2020-05-12,0,4,0,1.1640286991104416,low,crisis,1343,504,True,stress,regime,5,609,105,False,-1.0750674105745257,-1.8059242697550082,-0.36557205756903743,-0.07458351136795979,-0.0985909267438026,-0.6601954511081998,0.6140967948748307,60,ok,0.2999999887187187,0.27999962469468853
42,2020-02-19,2020-05-12,0,4,0,1.1640286991104416,low,crisis,1343,504,True,stress,mixed,5,357,105,False,-1.2274460413301596,-2.1252797536228374,-0.3939638654325025,-0.08145254971061015,-0.10975776009628672,-0.8372834268626895,0.682134610133527,60,ok,0.2999999652602698,0.2799998611594113
42,2020-02-19,2020-05-12,0,4,0,1.1640286991104416,low,crisis,1343,504,True,stress,regime,20,924,420,False,-1.1124965411414425,-1.9398287941928198,-0.3879594562682184,-0.08198183503408349,-0.10792226117177861,-0.75257492424848,0.6764739452370109,60,ok,0.29999998849915216,0.2799999688427204
42,2020-02-19,2020-05-12,0,4,0,1.1640286991104416,low,crisis,1343,504,True,stress,mixed,20,672,420,False,-1.2274460569525543,-2.125279719555599,-0.39396386337219,-0.08145254624972814,-0.1097577550487756,-0.8372834090626884,0.6821345869499607,60,ok,0.2999999984950403,0.2799999831932649
42,2020-05-13,2020-08-04,1,2,0,1.5490954953530962,low,crisis,47,47,True,stress,regime,0,47,0,False,4.1564344925744905,13.087612798502121,-0.021064120329437164,-0.005102141877742726,-0.011179143733591995,0.27567905081273053,0.06632585002969102,60,ok,0.2999999970617406,0.279999986054172
42,2020-05-13,2020-08-04,1,2,0,1.5490954953530962,low,crisis,47,47,True,stress,mixed,0,252,0,False,3.8147724675197834,11.553684453357025,-0.025809406045499528,-0.006437933726398487,-0.012968198397779023,0.2981937333782667,0.07816815705712081,60,ok,0.2999999971146733,0.2751966544390913
