bucket,sharpe,calmar,max_drawdown,VaR_5%,CVaR_5%,ann_mu,ann_sd,n_obs,method,n_synth_series,predicted_regime,vol_bucket,test_start
CORR_INFLATE_1.3,5.581907481245184,54.18024759782136,-0.016025195927189873,-0.010725506925735406,-0.01720448331988147,0.8682490831387457,0.15554702152552716,60,mixed,5,0,low,2020-10-28
WHIPSAW,3.884136304068649,11.846651406302138,-0.06456863232440757,-0.01601644658535382,-0.024880787977590677,0.7649220789289487,0.19693492170387783,60,mixed,5,0,low,2020-10-28
SLOW_BLEED,4.32406444674394,25.72869943036973,-0.03148311266269743,-0.01378086820794956,-0.02126643446097486,0.8100195428310094,0.18732827708915425,60,mixed,5,0,low,2020-10-28
CRASH_2008,-1.2396017461032787,-4.592897048689363,-0.9762179166483304,-0.37048993550249515,-0.4960592660794109,-4.483668388251796,3.6170232918325,60,mixed,5,0,low,2020-10-28
BASE,1.4610732463155434,4.781001664987108,-0.060315124468926395,-0.023462074095997775,-0.026411825719917643,0.28836671050984175,0.1973663614996918,60,regime,5,0,low,2021-01-20
REGIME_VOL,1.4610732463155438,4.781189621938868,-0.06043193567815275,-0.02350843682788428,-0.02646401737140912,0.2889365436980611,0.19775637150751055,60,regime,5,0,low,2021-01-20
VOL_SCALE_1.8x,1.4610732463155436,4.858024062334915,-0.1068459258862211,-0.042231733372795996,-0.04754128629585177,0.5190600789177151,0.3552594506994452,60,regime,5,0,low,2021-01-20
NEG_SHOCK_-10%,-0.4125580075458814,-0.9209516532547277,-0.14293181300555158,-0.023462074095997775,-0.059745159053250986,-0.13163328949015832,0.319066136355429,60,regime,5,0,low,2021-01-20
CORR_INFLATE_1.3,1.4852366891767563,4.879740597429402,-0.05177206288168579,-0.01993126372834414,-0.02291705275719832,0.25263423705642996,0.1700969541739918,60,regime,5,0,low,2021-01-20
WHIPSAW,0.3426193997551856,0.5584685115104975,-0.13616484989333144,-0.023462074095997775,-0.028490486744332726,0.07604378103997914,0.22194826415058597,60,regime,5,0,low,2021-01-20
SLOW_BLEED,0.6086388555081684,1.727339892858821,-0.07013167787235319,-0.022114982671227287,-0.028049127298297144,0.12114124494203991,0.19903633139046956,60,regime,5,0,low,2021-01-20
CRASH_2008,-1.4629529882360979,-5.352617135976884,-0.9784258611161024,-0.36213651540156183,-0.4952870484197088,-5.237139030492989,3.579840960444996,60,regime,5,0,low,2021-01-20
BASE,0.743489027050425,2.0119943887155736,-0.09552300375698375,-0.02831668596558913,-0.03398617474717394,0.19219174755230797,0.2584997768087748,60,mixed,5,0,low,2021-01-20
REGIME_VOL,0.7434890270504249,2.0121280174441156,-0.0957054076502003,-0.02837264175679349,-0.03405333385259676,0.19257153215387843,0.2590105908056904,60,mixed,5,0,low,2021-01-20
VOL_SCALE_1.8x,0.7434890270504252,2.067112753750789,-0.16735668867914189,-0.05097003473806044,-0.061175114544913096,0.3459451455941545,0.46529959825579464,60,mixed,5,0,low,2021-01-20
NEG_SHOCK_-10%,-0.6447227570640629,-1.6123726206423898,-0.1412875966331718,-0.02971976922031332,-0.06390358127291075,-0.22780825244769212,0.35334296789070213,60,mixed,5,0,low,2021-01-20
CORR_INFLATE_1.3,0.827380863499303,2.2585696411700455,-0.07910028234830724,-0.023773435283022577,-0.02811349721351084,0.17865349631986557,0.21592655112214368,60,mixed,5,0,low,2021-01-20
WHIPSAW,-0.07146918053349169,-0.13480168790313168,-0.1493392421912474,-0.02971976922031332,-0.03678171838228477,-0.020131181917554728,0.2816764060715781,60,mixed,5,0,low,2021-01-20
SLOW_BLEED,0.09631588110791803,0.23771087272020558,-0.10502793456104231,-0.02985169292345781,-0.03555200424776398,0.02496628198450601,0.25921251716040794,60,mixed,5,0,low,2021-01-20
CRASH_2008,-1.5363356895203801,-5.564830594816892,-0.9790868916571176,-0.3569691062269189,-0.4920974059517868,-5.4484526896777,3.546394662860838,60,mixed,5,0,low,2021-01-20
BASE,1.441757217363598,3.8313255070176453,-0.046318022563582084,-0.009832329316973252,-0.01683253977217541,0.17745942128247086,0.12308550922808888,60,regime,5,1,low,2021-04-14
REGIME_VOL,1.4417572173635977,3.838258673469251,-0.05359436515554461,-0.011397529529474652,-0.019512097583859606,0.20570903690734732,0.14267938764579766,60,regime,5,1,low,2021-04-14
VOL_SCALE_1.8x,1.4417572173635977,3.866545194701594,-0.0826130155535657,-0.01769819277055186,-0.030298571589915738,0.31942695830844753,0.22155391661055998,60,regime,5,1,low,2021-04-14
NEG_SHOCK_-10%,-1.1386320629547788,-1.8875601775926405,-0.12849422317589942,-0.010479393762996171,-0.042090252937342344,-0.2425405787175291,0.2130104944420151,60,regime,5,1,low,2021-04-14
CORR_INFLATE_1.3,1.5701422959943483,4.134957659099465,-0.04103933031696083,-0.008585196154396785,-0.014932320497963699,0.16969589321843004,0.10807676071866092,60,regime,5,1,low,2021-04-14
WHIPSAW,-0.22733614511996353,-0.30870277602621743,-0.11293551887084696,-0.01929382643525947,-0.026972446724886693,-0.03486350818739172,0.15335664361245555,60,regime,5,1,low,2021-04-14
SLOW_BLEED,0.08324793713585768,0.21727738167334407,-0.04710087923488904,-0.010384723847498431,-0.017726018091710722,0.010233955714669072,0.12293344516114099,60,regime,5,1,low,2021-04-14
CRASH_2008,-1.502445279052339,-5.4922972117694,-0.978217272831099,-0.36513908576968324,-0.4959319345939624,-5.372660000074911,3.575943879609176,60,regime,5,1,low,2021-04-14
BASE,1.441757217562401,3.8313255073784633,-0.04631802255651696,-0.009832329315194082,-0.016832539769405807,0.17745942127211445,0.1230855092039335,60,mixed,5,1,low,2021-04-14
REGIME_VOL,1.4417572175624003,3.8382586738297593,-0.05359436514738303,-0.011397529527412253,-0.019512097580649108,0.20570903689534226,0.14267938761779703,60,mixed,5,1,low,2021-04-14
VOL_SCALE_1.8x,1.4417572175624005,3.8665451950607133,-0.08261301554107148,-0.01769819276734935,-0.030298571584930458,0.31942695828980594,0.22155391656708034,60,mixed,5,1,low,2021-04-14
NEG_SHOCK_-10%,-1.1386320630393223,-1.8875601777352167,-0.12849422317168036,-0.010479393760900693,-0.042090252936526545,-0.24254057872788556,0.2130104944352946,60,mixed,5,1,low,2021-04-14
CORR_INFLATE_1.3,1.5701422961823328,4.134957659454172,-0.041039330311513744,-0.008585196153028189,-0.014932320495833236,0.16969589321046355,0.10807676070064774,60,mixed,5,1,low,2021-04-14
WHIPSAW,-0.22733614521762235,-0.3087027761295539,-0.11293551886659081,-0.019293826431616017,-0.026972446722970472,-0.034863508197748194,0.15335664359213255,60,mixed,5,1,low,2021-04-14
SLOW_BLEED,0.08324793706736293,0.21727738148678427,-0.04710087922766648,-0.010384723846771348,-0.017726018089071136,0.010233955704312642,0.12293344513788357,60,mixed,5,1,low,2021-04-14
CRASH_2008,-1.5024452790490905,-5.492297211763761,-0.9782172728310478,-0.36513908577117365,-0.4959319345941003,-5.372660000069114,3.575943879613049,60,mixed,5,1,low,2021-04-14
BASE,-0.19016174489252916,-0.5705260825566099,-0.05161315432023417,-0.015595446901417603,-0.017283535476942793,-0.029446650742712962,0.1548505497746399,60,regime,5,0,low,2021-07-07
REGIME_VOL,-0.19016174489252893,-0.5684247281953789,-0.04198149575985066,-0.012638420176869801,-0.014006433087825348,-0.023863320316528568,0.1254895948184272,60,regime,5,0,low,2021-07-07
VOL_SCALE_1.8x,-0.1901617448925284,-0.5794858115613881,-0.09146724609886003,-0.028071804422551683,-0.031110363858497025,-0.05300397133688312,0.27873098959435183,60,regime,5,0,low,2021-07-07
NEG_SHOCK_-10%,-1.6823574825255012,-3.054220817837545,-0.14715591227648395,-0.017186488484639186,-0.04734453175789,-0.44944665074271284,0.26715288243496144,60,regime,5,0,low,2021-07-07
CORR_INFLATE_1.3,-0.21654245289098698,-0.6403383062586048,-0.0448895765256313,-0.014238868593863559,-0.01514285021718933,-0.028744515401088775,0.13274309502515658,60,regime,5,0,low,2021-07-07
WHIPSAW,-1.4451118159448366,-2.086468895565859,-0.11587499853287131,-0.01671690774666729,-0.018276304245760603,-0.2417695802125755,0.1673016423677242,60,regime,5,0,low,2021-07-07
SLOW_BLEED,-1.2558486873737633,-2.986655382158718,-0.0658502877450704,-0.014892355437557339,-0.018227106395520404,-0.19667211631051476,0.15660494635050057,60,regime,5,0,low,2021-07-07
CRASH_2008,-1.5156291128905188,-5.567293915936085,-0.9791478998990071,-0.37455249691130915,-0.5005498205132083,-5.451204145909337,3.596661016568309,60,regime,5,0,low,2021-07-07
BASE,0.09639780239792747,0.2868183075845526,-0.043343761000221415,-0.012258756492236258,-0.016959363452230897,0.012431784174432841,0.1289633566864396,60,mixed,5,0,low,2021-07-07
REGIME_VOL,0.0963978023979275,0.2859643586974742,-0.035230314430608756,-0.00993439408143728,-0.013743726781055572,0.010074614272859404,0.1045108293161256,60,mixed,5,0,low,2021-07-07
VOL_SCALE_1.8x,0.09639780239792729,0.2903402953357078,-0.07707235913673394,-0.022065761686025264,-0.030526854214015613,0.022377211513979072,0.2321340420355913,60,mixed,5,0,low,2021-07-07
NEG_SHOCK_-10%,-1.6218871360523202,-2.9196282676294825,-0.13959592744883298,-0.015255136461433332,-0.047284356647781654,-0.4075682158255671,0.25129258797723114,60,mixed,5,0,low,2021-07-07
CORR_INFLATE_1.3,0.03064403854328584,0.08885448045567301,-0.03904885028435823,-0.01052558059442854,-0.015314604931597692,0.0034696653044080095,0.11322480551990494,60,mixed,5,0,low,2021-07-07
WHIPSAW,-1.394680863686577,-1.987568873526968,-0.10057067604440806,-0.014273504921379574,-0.016796757485687864,-0.19989114529542976,0.1433239320191539,60,mixed,5,0,low,2021-07-07
SLOW_BLEED,-1.166475307243097,-2.6300772494193994,-0.05885518435914394,-0.012902567735426824,-0.016950578899447868,-0.15479368139336896,0.13270206444336632,60,mixed,5,0,low,2021-07-07
CRASH_2008,-1.5203751839359958,-5.5691708394854444,-0.9789750307554544,-0.3720065813964029,-0.5000406370207242,-5.452079193867643,3.586009066362901,60,mixed,5,0,low,2021-07-07
BASE,0.6887731525338715,1.4330896192295155,-0.08027157716764777,-0.015844674615476794,-0.0232582594210109,0.115036363958137,0.16701632973779407,60,regime,5,1,low,2021-09-29
REGIME_VOL,0.6887731525338712,1.4301211246604513,-0.0749536830639288,-0.014764337987965986,-0.021672442725215638,0.10719284552082887,0.15562866398971256,60,regime,5,1,low,2021-09-29
VOL_SCALE_1.8x,0.6887731525338712,1.468455743735234,-0.14100898580569066,-0.02852041430785823,-0.04186486695781962,0.20706545512464652,0.30062939352802936,60,regime,5,1,low,2021-09-29
NEG_SHOCK_-10%,-1.1741174129936878,-2.801237223638605,-0.10886747950812148,-0.020054169222216176,-0.049133772150551536,-0.30496363604186294,0.25973861955107763,60,regime,5,1,low,2021-09-29
CORR_INFLATE_1.3,0.7083987140773251,1.4622005447294735,-0.07044660735850439,-0.01422714990478308,-0.02012687927655815,0.10300706765394844,0.14540832105844947,60,regime,5,1,low,2021-09-29
WHIPSAW,-0.5366495874669337,-0.6925213331557408,-0.14048168750037193,-0.02111496057225215,-0.024312058961979913,-0.09728656551172574,0.18128508394263917,60,regime,5,1,low,2021-09-29
SLOW_BLEED,-0.30790217359802124,-0.5490923381370488,-0.09504612973972859,-0.016846142932950992,-0.02492690405145802,-0.05218910160966486,0.16949897105240916,60,regime,5,1,low,2021-09-29
CRASH_2008,-1.5469509471829863,-5.601620209472886,-0.979313696899072,-0.3562816285296168,-0.4962412341361568,-5.485743395963445,3.5461650584028157,60,regime,5,1,low,2021-09-29
BASE,2.1391589191394886,7.47300883243882,-0.040246994770589684,-0.01189471023223646,-0.018152785970303082,0.30076614739973573,0.14060018856416887,60,mixed,5,1,low,2021-09-29
REGIME_VOL,2.1391589191394886,7.470078962187139,-0.037517545154434506,-0.011083693821400183,-0.016915075505998124,0.28025902477104725,0.13101365319963515,60,mixed,5,1,low,2021-09-29
VOL_SCALE_1.8x,2.1391589191394877,7.508487251595651,-0.07210228201485913,-0.021410478418025628,-0.03267501474654555,0.5413790653195242,0.253080339415504,60,mixed,5,1,low,2021-09-29
NEG_SHOCK_-10%,-0.49247015750728895,-1.180974600217973,-0.10096224980474378,-0.013223055765565876,-0.04580701696748762,-0.11923385260026441,0.24211386371873642,60,mixed,5,1,low,2021-09-29
CORR_INFLATE_1.3,1.9777770672030104,6.319012058076768,-0.03891053373217135,-0.0108650169229314,-0.016284896572472393,0.24587613183979357,0.12431943716867631,60,mixed,5,1,low,2021-09-29
WHIPSAW,0.5676571202291294,0.9556871690063203,-0.09254410940960134,-0.013207000780156467,-0.01895165555253014,0.08844321792987307,0.15580394357455396,60,mixed,5,1,low,2021-09-29
SLOW_BLEED,0.9313302676766432,2.4143938942002614,-0.055310230096555,-0.013489266097224386,-0.019767732436531488,0.13354068183193393,0.14338703085971125,60,mixed,5,1,low,2021-09-29
CRASH_2008,-1.4867424615039577,-5.407960595264344,-0.978182846796134,-0.3627056159261476,-0.495339140843066,-5.289974290436991,3.5580972679597536,60,mixed,5,1,low,2021-09-29
BASE,-1.716127507614468,-2.8576125083561013,-0.14994516934190782,-0.024562200781833514,-0.02945265963158754,-0.4284851914790096,0.2496814424206933,60,regime,5,2,mid,2021-12-22
REGIME_VOL,-1.7161275076144675,-2.8502036109360853,-0.14433034450879867,-0.023581150721746862,-0.028276277524872915,-0.4113708690866272,0.2397088020915534,60,regime,5,2,mid,2021-12-22
VOL_SCALE_1.8x,-1.7161275076144675,-3.010117121654977,-0.25622702157122956,-0.044211961407300326,-0.05301478733685757,-0.7712733446622172,0.44942659635724796,60,regime,5,2,mid,2021-12-22
NEG_SHOCK_-10%,-2.6678460151856838,-3.676871037354325,-0.23076283689556132,-0.0250469887412474,-0.05411321630405491,-0.8484851914790095,0.3180412912324531,60,regime,5,2,mid,2021-12-22
CORR_INFLATE_1.3,-1.919421903101601,-3.074182395699352,-0.13259785796850998,-0.020849981472902544,-0.02582941025544121,-0.40763000067423644,0.21237123532639987,60,regime,5,2,mid,2021-12-22
WHIPSAW,-2.3270934368226914,-3.0719130988002887,-0.20860229451123946,-0.027332912800758287,-0.03974851790218603,-0.6408081209488721,0.27536845354340506,60,regime,5,2,mid,2021-12-22
SLOW_BLEED,-2.4108797698672038,-3.4376669886019116,-0.17328922755519283,-0.02625349953797111,-0.029095995488682625,-0.5957106570468111,0.24709264414277457,60,regime,5,2,mid,2021-12-22
CRASH_2008,-1.621212592109496,-5.929322962008608,-0.9811247786868871,-0.35589771911298823,-0.5060067616274668,-5.817405678863773,3.588305264329497,60,regime,5,2,mid,2021-12-22
BASE,-1.6609161966678394,-2.652149111839464,-0.12761535755882814,-0.02041399840864511,-0.02512254971602906,-0.3384549572067217,0.20377605919295402,60,mixed,5,2,mid,2021-12-22
REGIME_VOL,-1.6609161966678392,-2.648134295709179,-0.12270396330558087,-0.019598633590838452,-0.024119118503681463,-0.32493657344894933,0.19563694670498316,60,mixed,5,2,mid,2021-12-22
VOL_SCALE_1.8x,-1.6609161966678394,-2.736679541687493,-0.22261244464028185,-0.0367451971355612,-0.045220589488852304,-0.609218922972099,0.3667969065473173,60,mixed,5,2,mid,2021-12-22
NEG_SHOCK_-10%,-2.6759152990069226,-3.5386281859076387,-0.2143358718011743,-0.02157132313152206,-0.05075644575257791,-0.7584549572067216,0.2834375802134684,60,mixed,5,2,mid,2021-12-22
CORR_INFLATE_1.3,-1.8915896875786549,-2.8216074129959803,-0.11992312351903367,-0.01825445606532621,-0.022057040009597916,-0.33837597431093797,0.17888444652290264,60,mixed,5,2,mid,2021-12-22
WHIPSAW,-2.366107261559771,-2.9036771813756888,-0.18968289250929737,-0.02595008242452863,-0.03302534325864578,-0.5507778866765843,0.2327780720783993,60,mixed,5,2,mid,2021-12-22
SLOW_BLEED,-2.5037581597610457,-3.1377457785039713,-0.1611604184885954,-0.020650117519309598,-0.025571937601055722,-0.5056804227745236,0.2019685570681415,60,mixed,5,2,mid,2021-12-22
CRASH_2008,-1.6030799938051161,-5.85992173361146,-0.981151718946983,-0.36245903415528874,-0.503127110976542,-5.74947228182767,3.586516146446666,60,mixed,5,2,mid,2021-12-22
BASE,-0.17847655789649283,-0.2682789058759835,-0.19354471544337448,-0.03275059829135179,-0.039282799517907814,-0.051923964497227075,0.29092876459069933,60,regime,5,2,mid,2022-03-16
REGIME_VOL,-0.1784765578964929,-0.264011731622574,-0.1572136581382758,-0.02617971369129024,-0.031401333045043826,-0.04150625011980557,0.23255855339767947,60,regime,5,2,mid,2022-03-16
VOL_SCALE_1.8x,-0.17847655789649308,-0.28614292158799476,-0.32663095622397575,-0.058951076924433216,-0.07070903913223407,-0.09346313609500885,0.5236717762632588,60,regime,5,2,mid,2022-03-16
NEG_SHOCK_-10%,-1.2600910664644478,-1.8151576727043028,-0.2599906176713199,-0.035683014785478244,-0.06655575220605388,-0.4719239644972273,0.3745157608500054,60,regime,5,2,mid,2022-03-16
CORR_INFLATE_1.3,-0.21185244142719759,-0.3073289182419964,-0.17362013519281727,-0.027528479100544703,-0.03427954999967222,-0.053358488333837696,0.2518662894530492,60,regime,5,2,mid,2022-03-16
WHIPSAW,-0.8848716468208223,-1.0592192148084016,-0.24947328208626607,-0.03275059829135179,-0.039282799517907814,-0.2642468939670896,0.2986273714571815,60,regime,5,2,mid,2022-03-16
SLOW_BLEED,-0.7354566048138984,-1.0685463576194165,-0.2050911769080993,-0.03428430037653454,-0.04036359712384938,-0.2191494300650289,0.2979773770887312,60,regime,5,2,mid,2022-03-16
CRASH_2008,-1.6102107937024526,-5.789644236676706,-0.9804145684599176,-0.3708153166272002,-0.5007683611881486,-5.676251555837841,3.5251605429784147,60,regime,5,2,mid,2022-03-16
BASE,-0.21688271918747423,-0.3518480150620315,-0.15583608184730413,-0.032143665535298745,-0.037306738522501263,-0.054830616073018236,0.25281228619059526,60,mixed,5,2,mid,2022-03-16
REGIME_VOL,-0.21688271918747426,-0.3483079822734959,-0.12583612980373216,-0.02569455230150488,-0.02982173713549581,-0.04382972846904367,0.20208953776145297,60,mixed,5,2,mid,2022-03-16
VOL_SCALE_1.8x,-0.21688271918747432,-0.36683199647246556,-0.269047165679401,-0.05785859796353775,-0.06715212934050228,-0.09869510893143289,0.45506211514307154,60,mixed,5,2,mid,2022-03-16
NEG_SHOCK_-10%,-1.398421154788097,-2.1485521934133955,-0.22100027056762206,-0.0355739557969893,-0.06286531771981663,-0.47483061607301824,0.3395476494668514,60,mixed,5,2,mid,2022-03-16
CORR_INFLATE_1.3,-0.2502533601582346,-0.3883781358818284,-0.14314496369663054,-0.02954813560461404,-0.032134983184196116,-0.05559437416136937,0.22215235841875283,60,mixed,5,2,mid,2022-03-16
WHIPSAW,-0.9955848467967734,-1.2443657650272817,-0.2146905299480203,-0.03336667241132573,-0.037306738522501263,-0.2671535455428808,0.2683383002487726,60,mixed,5,2,mid,2022-03-16
SLOW_BLEED,-0.8544002524781475,-1.2631002418315629,-0.17580242191928241,-0.03297675547059642,-0.03843699413298647,-0.22205608164082005,0.25989702249824587,60,mixed,5,2,mid,2022-03-16
CRASH_2008,-1.6114694391481597,-5.792318184757175,-0.9804824937964661,-0.37476676369344325,-0.4988453817890153,-5.679266578653334,3.5242781778445997,60,mixed,5,2,mid,2022-03-16
BASE,-1.0865964754996575,-1.93122426292174,-0.09367134941011901,-0.017591094323704943,-0.026134741454047313,-0.18090038272144185,0.16648349852069705,60,regime,5,2,mid,2022-06-08
REGIME_VOL,-1.086596475499658,-1.922143550072016,-0.07621707053228277,-0.014245950879833873,-0.021164927898192357,-0.14650015052901125,0.134824798195342,60,regime,5,2,mid,2022-06-08
VOL_SCALE_1.8x,-1.0865964754996589,-1.971160393477799,-0.16519238615792686,-0.0316639697826689,-0.04704253461728517,-0.32562068889859563,0.29967029733725464,60,regime,5,2,mid,2022-06-08
NEG_SHOCK_-10%,-2.3754818202276575,-3.268796496990681,-0.18382924213074836,-0.019097016005714174,-0.05136795050856288,-0.600900382721442,0.252959369170779,60,regime,5,2,mid,2022-06-08
CORR_INFLATE_1.3,-1.1094172500441626,-1.963795776514574,-0.08740827518375116,-0.016102962340914562,-0.02443454839733371,-0.17165200163827418,0.15472267231417325,60,regime,5,2,mid,2022-06-08
WHIPSAW,-2.1510603093665277,-2.82907989951791,-0.13899335690671433,-0.01927229859642289,-0.031001005676901783,-0.3932233121913044,0.18280441068019426,60,regime,5,2,mid,2022-06-08
SLOW_BLEED,-2.04320957895361,-3.3614438928802772,-0.10356437869648616,-0.018686465592335534,-0.027810555880233265,-0.3481258482892437,0.1703818599301642,60,regime,5,2,mid,2022-06-08
CRASH_2008,-1.604818449976478,-5.8632889892256745,-0.9787073847899134,-0.3630337826509428,-0.49587204999096346,-5.7384442329125545,3.575759135244653,60,regime,5,2,mid,2022-06-08
BASE,-0.9713276796882709,-1.893779754336415,-0.08949198242817946,-0.017863648411924157,-0.02744909875002007,-0.16947810449791648,0.1744808760647151,60,mixed,5,2,mid,2022-06-08
REGIME_VOL,-0.9713276796882714,-1.882474122420398,-0.07290934026626672,-0.014466675758083004,-0.0222293454456412,-0.13724994633399062,0.1413013849024032,60,mixed,5,2,mid,2022-06-08
VOL_SCALE_1.8x,-0.9713276796882707,-1.942333475684304,-0.1570588119471985,-0.03215456714146348,-0.04940837775003612,-0.3050605880962496,0.3140655769164871,60,mixed,5,2,mid,2022-06-08
NEG_SHOCK_-10%,-2.341848249558053,-3.280288129380903,-0.17970314839665325,-0.021573423678959182,-0.05051800392688055,-0.5894781044979165,0.2517149027949019,60,mixed,5,2,mid,2022-06-08
CORR_INFLATE_1.3,-0.9934475281674594,-1.9144596325943435,-0.0850713334463572,-0.01685546579417628,-0.026252219472844552,-0.16286563377402388,0.16393984499055558,60,mixed,5,2,mid,2022-06-08
WHIPSAW,-2.010376592041254,-2.939484287458719,-0.12988708107634028,-0.022050947977916745,-0.029117973029022592,-0.381801033967779,0.1899151808070516,60,mixed,5,2,mid,2022-06-08
SLOW_BLEED,-1.8903552213044195,-3.529960324129362,-0.09538451969676565,-0.019238499460150382,-0.029107651575500618,-0.3367035700657184,0.17811656045966837,60,mixed,5,2,mid,2022-06-08
CRASH_2008,-1.5856536174354627,-5.81900968717999,-0.9780564984846537,-0.366939762294037,-0.49648157336016624,-5.6913202392915405,3.5892581940413493,60,mixed,5,2,mid,2022-06-08
