bucket,sharpe,calmar,max_drawdown,VaR_5%,CVaR_5%,ann_mu,ann_sd,n_obs,method,n_synth_series,predicted_regime,vol_bucket,used_synth_fill,test_start
NEG_SHOCK_-10%,1.4178444594727118,3.069362359920006,-0.11581093606330717,-0.009536307957499705,-0.04345539897724284,0.35546572801981746,0.25070854961905564,60,mixed,5,3,high,False,2018-12-26
CORR_INFLATE_1.3,6.151121456334024,25.449767430585556,-0.027996103949250783,-0.0077743478526653385,-0.010669622712564464,0.7124943344709302,0.11583161534507665,60,mixed,5,3,high,False,2018-12-26
WHIPSAW,3.4256785528948113,6.4534770419797285,-0.0872619201845336,-0.013778735326569562,-0.02101481120103436,0.5631427985499551,0.16438868675348448,60,mixed,5,3,high,False,2018-12-26
SLOW_BLEED,4.7645537494537225,14.38151629801983,-0.04229319425349909,-0.009364392600998117,-0.012190817254153394,0.6082402624520158,0.12765943977896219,60,mixed,5,3,high,False,2018-12-26
CRASH_2008,-1.3101939433436005,-4.818492182049322,-0.9775485174053883,-0.36899276840346545,-0.49771105163423,-4.71030988869177,3.5951241513688514,60,mixed,5,3,high,False,2018-12-26
BASE,0.2934615443749988,0.46346462085556356,-0.06513429560213357,-0.01240332345897637,-0.01631277985206732,0.030187441615937036,0.1028667714546003,60,regime,5,0,low,False,2019-03-20
REGIME_VOL,0.29346154437499905,0.4604580231572952,-0.047802083260953254,-0.009043751699056832,-0.011894290348181341,0.02201085276113897,0.07500421497479909,60,regime,5,0,low,False,2019-03-20
VOL_SCALE_1.8x,0.29346154437499894,0.4724997011426017,-0.11499985032220694,-0.02232598222615747,-0.02936300373372117,0.054337394908686706,0.18516018861828057,60,regime,5,0,low,False,2019-03-20
NEG_SHOCK_-10%,-1.6518773176160653,-2.849860245694858,-0.13678304365027494,-0.012597829631078616,-0.04697327609190358,-0.389812558384063,0.2359815430764723,60,regime,5,0,low,False,2019-03-20
CORR_INFLATE_1.3,0.41031553138628185,0.6588568840207475,-0.057994083641874306,-0.011020104437080425,-0.014807053807945808,0.03820980123992391,0.09312297078014384,60,regime,5,0,low,False,2019-03-20
WHIPSAW,-1.3936854611245983,-1.2694640938800112,-0.1434743122960206,-0.015357149839700024,-0.01935407022381504,-0.18213548785392553,0.13068622220321938,60,regime,5,0,low,False,2019-03-20
SLOW_BLEED,-1.2415415629689333,-1.5317651826811192,-0.08946411989336434,-0.013490696834940053,-0.017590311392186354,-0.13703802395186476,0.11037731481510928,60,regime,5,0,low,False,2019-03-20
CRASH_2008,-1.4978790356691727,-5.493716580406606,-0.9800020339908916,-0.3762892551423937,-0.5002919583907477,-5.3838534229679595,3.5943178953450947,60,regime,5,0,low,False,2019-03-20
BASE,0.7066577964856975,1.1995163759133256,-0.053762178446797315,-0.008609980570596431,-0.013351789328565988,0.06448861345170782,0.09125861735682847,60,mixed,5,0,low,False,2019-03-20
REGIME_VOL,0.7066577964856977,1.1933835203948668,-0.03940157330917282,-0.006277875979911274,-0.009735315524508048,0.047021188264797086,0.06654025257860262,60,mixed,5,0,low,False,2019-03-20
VOL_SCALE_1.8x,0.706657796485697,1.2179179311296793,-0.09530979160919695,-0.015497965027073575,-0.024033220791418772,0.116079504213074,0.16426551124229122,60,mixed,5,0,low,False,2019-03-20
NEG_SHOCK_-10%,-1.53499863432436,-2.75100816940925,-0.12922949139210826,-0.0120145245000265,-0.044216847032170575,-0.3555113865482922,0.2316037152077161,60,mixed,5,0,low,False,2019-03-20
CORR_INFLATE_1.3,0.7662677946668423,1.3197378612824282,-0.048945567094590636,-0.007840433808732339,-0.01252936878986786,0.06459531803667064,0.0842986205165459,60,mixed,5,0,low,False,2019-03-20
WHIPSAW,-1.1804827473332267,-1.09706084932055,-0.1347548917726068,-0.014863970262982383,-0.019851763157912483,-0.1478343160181548,0.12523208522286364,60,mixed,5,0,low,False,2019-03-20
SLOW_BLEED,-1.041743466051806,-1.3588259070373419,-0.07560707489018359,-0.009702280495689473,-0.014629320868685021,-0.10273685211609394,0.09862010702641147,60,mixed,5,0,low,False,2019-03-20
CRASH_2008,-1.4912089026640425,-5.471408165999535,-0.9797820079150061,-0.3761608725634287,-0.499120681964585,-5.360787279005586,3.5949270886383173,60,mixed,5,0,low,False,2019-03-20
BASE,0.24128077950584584,0.7082547990728724,-0.049026464120689894,-0.01061168321710642,-0.024892196025591482,0.034723228495052605,0.14391212000461615,60,regime,5,2,mid,False,2019-06-12
REGIME_VOL,0.24128077950584625,0.7068454458199048,-0.04297679200674065,-0.009283732908369374,-0.021777176596436226,0.030377949705913915,0.1259028993860568,60,regime,5,2,mid,False,2019-06-12
VOL_SCALE_1.8x,0.24128077950584598,0.712615775949754,-0.08770758857786176,-0.019101029790791556,-0.04480595284606467,0.06250181129109474,0.25904181600830906,60,regime,5,2,mid,False,2019-06-12
NEG_SHOCK_-10%,-1.5952493789358104,-3.0261066582803227,-0.12731764442298033,-0.023928194283216304,-0.04874524582526255,-0.3852767715049473,0.24151507381370377,60,regime,5,2,mid,False,2019-06-12
CORR_INFLATE_1.3,0.2672794461984647,0.7582345293800302,-0.04465340045360733,-0.009449230557991743,-0.021960965949338496,0.03385775007815898,0.12667547228086654,60,regime,5,2,mid,False,2019-06-12
WHIPSAW,-1.05895326849575,-1.3749381087574408,-0.12916923303210381,-0.023928194283216304,-0.025660110073570507,-0.17759970097480998,0.16771250088031883,60,regime,5,2,mid,False,2019-06-12
SLOW_BLEED,-0.9000911645893915,-1.8580735648547286,-0.07131162058328333,-0.011573127270758607,-0.026301495067616396,-0.1325022370727491,0.14720979639122966,60,regime,5,2,mid,False,2019-06-12
CRASH_2008,-1.5767192574533753,-5.6846043943953015,-0.9795598194362013,-0.3697537170636914,-0.4970679899275156,-5.568410054140098,3.531643333343863,60,regime,5,2,mid,False,2019-06-12
BASE,0.484320375205846,1.3977622299375727,-0.04780108528146343,-0.010405954238459605,-0.024582702146947896,0.06681455155645441,0.13795527707884864,60,mixed,5,2,mid,False,2019-06-12
REGIME_VOL,0.48432037520584625,1.3950943184042952,-0.04189921133811347,-0.009103748936911408,-0.02150641290632997,0.05845335168342293,0.12069149818150648,60,mixed,5,2,mid,False,2019-06-12
VOL_SCALE_1.8x,0.48432037520584686,1.4149630916688092,-0.08499599283524495,-0.01873071762922729,-0.044248863864506216,0.12026619280161815,0.24831949874192752,60,mixed,5,2,mid,False,2019-06-12
NEG_SHOCK_-10%,-1.4814234052579291,-2.8366560303844266,-0.12450767546732888,-0.0229982169826621,-0.0487968662950831,-0.3531854484435456,0.23840952369863017,60,mixed,5,2,mid,False,2019-06-12
CORR_INFLATE_1.3,0.47925386985751467,1.3412342650194267,-0.04364888724451599,-0.00932382191182487,-0.021722893734997275,0.058543383202314225,0.12215526443160399,60,mixed,5,2,mid,False,2019-06-12
WHIPSAW,-0.8998357614383686,-1.1391555361807504,-0.12773354760777833,-0.0229982169826621,-0.025226286869272235,-0.14550837791340812,0.16170548465512866,60,mixed,5,2,mid,False,2019-06-12
SLOW_BLEED,-0.7117914938369638,-1.510949512228043,-0.06645550575894599,-0.011410096030741673,-0.025992001188972807,-0.10041091401134734,0.14106787574838106,60,mixed,5,2,mid,False,2019-06-12
CRASH_2008,-1.5621459849920774,-5.638174530415575,-0.979460422754378,-0.36898682098204355,-0.4975396921736895,-5.5223688091238055,3.535116987899062,60,mixed,5,2,mid,False,2019-06-12
BASE,3.396125380324684,8.087293514539232,-0.03041893229221071,-0.008264204021855886,-0.010382317696221242,0.24600683384600366,0.072437500473697,60,regime,5,3,high,False,2019-09-04
REGIME_VOL,3.3961253803246843,8.162147135810226,-0.05840125328328316,-0.016013285441910344,-0.020117486981021074,0.4766796222138772,0.14035984212346855,60,regime,5,3,high,False,2019-09-04
VOL_SCALE_1.8x,3.3961253803246847,8.151083703601982,-0.0543255740003169,-0.014875567239340597,-0.018688171853198238,0.4428123009228066,0.13038750085265458,60,regime,5,3,high,False,2019-09-04
NEG_SHOCK_-10%,-0.8690081001099867,-1.4808295471757824,-0.1174970924140687,-0.008921766846091353,-0.03788991203805591,-0.1739931661539964,0.20022041927109174,60,regime,5,3,high,False,2019-09-04
CORR_INFLATE_1.3,3.515354665328807,8.341481655027266,-0.027858371948756733,-0.007249844894996008,-0.009523878578237091,0.23238009854948047,0.06610431113577125,60,regime,5,3,high,False,2019-09-04
WHIPSAW,0.28883886059566855,0.3208591274636287,-0.10498035272491768,-0.015867093656616132,-0.0229899681939353,0.03368390437614106,0.11661832589519013,60,regime,5,3,high,False,2019-09-04
SLOW_BLEED,1.1116495825839956,2.2953162929353264,-0.03432266329511113,-0.006987078563564003,-0.009166254802767624,0.07878136827820188,0.07086888666397644,60,regime,5,3,high,False,2019-09-04
CRASH_2008,-1.4487534783368832,-5.329884448493413,-0.978327764003307,-0.3705734956593022,-0.4964982316646809,-5.21437393489056,3.5992140918801963,60,regime,5,3,high,False,2019-09-04
BASE,0.4484452537478391,1.0850049587184403,-0.017514306191589113,-0.004971518328385408,-0.006695851626841806,0.019003109066387268,0.04237553839085277,60,mixed,5,3,high,False,2019-09-04
REGIME_VOL,0.4484452537478399,1.0902228559554377,-0.03377448949258233,-0.009633153037072103,-0.012974338858737262,0.036821720393040026,0.0821097337641683,60,mixed,5,3,high,False,2019-09-04
VOL_SCALE_1.8x,0.44844525374783933,1.0894534817279125,-0.03139702327193061,-0.008948732991093734,-0.012052532928315249,0.0342055963194971,0.076275969103535,60,mixed,5,3,high,False,2019-09-04
NEG_SHOCK_-10%,-1.9315495215382712,-3.5321585843176764,-0.11352743127502452,-0.005324471004344115,-0.03826293434907003,-0.4009968909336129,0.20760373289019385,60,mixed,5,3,high,False,2019-09-04
CORR_INFLATE_1.3,1.5272503395789963,4.128268795824575,-0.013991784831798748,-0.0041513373536539175,-0.005533498340939149,0.05776184871900638,0.037820812490327614,60,mixed,5,3,high,False,2019-09-04
WHIPSAW,-2.240877116721269,-1.9871807219956703,-0.0972834620745161,-0.014575913788470351,-0.016970535928735483,-0.1933198204034753,0.08626971062399463,60,mixed,5,3,high,False,2019-09-04
SLOW_BLEED,-3.1032980291791876,-3.2688378330419283,-0.04534405316873158,-0.005634781927552571,-0.008198752869692969,-0.14822235650141452,0.047762849429134224,60,mixed,5,3,high,False,2019-09-04
CRASH_2008,-1.5109433673937738,-5.5524725652837255,-0.9787826854172865,-0.37410363223280824,-0.4976026775780527,-5.434664008154215,3.5968681060021908,60,mixed,5,3,high,False,2019-09-04
BASE,2.6070750052967404,5.684862989294641,-0.04208098919940695,-0.008630849220941659,-0.013906084613363566,0.23922465805261606,0.09175979117079036,60,regime,5,0,low,False,2019-11-27
REGIME_VOL,2.6070750052967404,5.688922374362346,-0.04437250574546636,-0.009107339981834264,-0.014673809859030136,0.25243174074190533,0.09682565335828275,60,regime,5,0,low,False,2019-11-27
VOL_SCALE_1.8x,2.6070750052967413,5.744212230244958,-0.07496317462426805,-0.015535528597694985,-0.025030952304054416,0.43060438449470906,0.16516762410742267,60,regime,5,0,low,False,2019-11-27
NEG_SHOCK_-10%,-0.8467054017806448,-1.6229470021667998,-0.11138708886120774,-0.010126000906619624,-0.04197344389011807,-0.18077534194738404,0.21350441554666894,60,regime,5,0,low,False,2019-11-27
CORR_INFLATE_1.3,2.772043717029344,5.981943287783489,-0.03725641608378949,-0.007809743376039611,-0.012181741522883994,0.22286576811929334,0.08039763830208534,60,regime,5,0,low,False,2019-11-27
WHIPSAW,0.21885714953857582,0.2646649436110782,-0.10164447250061681,-0.016491652412232067,-0.017931778715051614,0.026901728582753533,0.12291912162555069,60,regime,5,0,low,False,2019-11-27
SLOW_BLEED,0.7538557959022409,1.3128279934051532,-0.054842822400569036,-0.010304736341532375,-0.015056564537020832,0.07199919248481423,0.0955079112957447,60,regime,5,0,low,False,2019-11-27
CRASH_2008,-1.4691499729144233,-5.386492799908717,-0.97831674350237,-0.3717608502307628,-0.4953078568717833,-5.269696094905658,3.586901400169453,60,regime,5,0,low,False,2019-11-27
BASE,2.7055953294665707,6.79753605896777,-0.03560635290628611,-0.009986087347388184,-0.013699960913016835,0.2420354678088117,0.08945737936963799,60,mixed,5,0,low,False,2019-11-27
REGIME_VOL,2.7055953294665698,6.800680895469532,-0.03755472918521152,-0.010537397912164551,-0.014456306509207211,0.2553977293044001,0.09439613031663308,60,mixed,5,0,low,False,2019-11-27
VOL_SCALE_1.8x,2.7055953294665698,6.843614670360417,-0.06365990241132569,-0.01797495722529873,-0.024659929643430303,0.43566384205586095,0.1610232828653484,60,mixed,5,0,low,False,2019-11-27
NEG_SHOCK_-10%,-0.8405810168237221,-1.604242881441246,-0.11093365864357496,-0.010169905283280375,-0.04159578602674383,-0.17796453219118827,0.2117160971153708,60,mixed,5,0,low,False,2019-11-27
CORR_INFLATE_1.3,2.868917266067193,6.976660855019458,-0.03225438847415285,-0.008451198242888865,-0.012200414005133666,0.22502792947021297,0.07843653497149772,60,mixed,5,0,low,False,2019-11-27
WHIPSAW,0.24733292464279624,0.3103360374654948,-0.09574311311573891,-0.016054100927688775,-0.017880893301224998,0.02971253833894906,0.12013175513070319,60,mixed,5,0,low,False,2019-11-27
SLOW_BLEED,0.7988635257141747,1.530018106808053,-0.04889484765450236,-0.011536267719920841,-0.01484899230020266,0.07481000224100987,0.09364553497937034,60,mixed,5,0,low,False,2019-11-27
CRASH_2008,-1.4707662585289945,-5.391454375655802,-0.9781392804086266,-0.37044633481231537,-0.4954861239637043,-5.273593303359908,3.5856093874728674,60,mixed,5,0,low,False,2019-11-27
BASE,-1.112496522149575,-1.9398287816091233,-0.38795945951942123,-0.0819818359676951,-0.10792226268707723,-0.7525749256732929,0.6764739580660992,60,regime,5,0,low,False,2020-02-19
REGIME_VOL,-1.1124965221495748,-1.7026045410215815,-0.07998468276885895,-0.014835032759492063,-0.019529085724210714,-0.1361822840944299,0.1224114245600493,60,regime,5,0,low,False,2020-02-19
VOL_SCALE_1.8x,-1.1124965221495748,-2.220655427713635,-0.6100157860180251,-0.14756730474185115,-0.19426007283673905,-1.3546348662119267,1.2176531245189788,60,regime,5,0,low,False,2020-02-19
NEG_SHOCK_-10%,-1.6511362278584438,-2.607192279809371,-0.4497462403344594,-0.08534061304586198,-0.11624953864289304,-1.1725749256732927,0.7101624359572957,60,regime,5,0,low,False,2020-02-19
CORR_INFLATE_1.3,-1.166355079522536,-1.9448344973908473,-0.3615332980307596,-0.07547011097474482,-0.09773121815645396,-0.7031224299657078,0.602837371149051,60,regime,5,0,low,False,2020-02-19
WHIPSAW,-1.4285930110793277,-2.3441212922624537,-0.4116245427777646,-0.08113116139417777,-0.11304313688226782,-0.9648978551431553,0.6754182945457347,60,regime,5,0,low,False,2020-02-19
SLOW_BLEED,-1.34956202306466,-2.3090114828722315,-0.3983524543138841,-0.08362381811831204,-0.10799381093773401,-0.9198003912410944,0.6815547381456103,60,regime,5,0,low,False,2020-02-19
CRASH_2008,-1.6445050638061787,-6.156686755488646,-0.9814113282658371,-0.3710066314094738,-0.5135890074585824,-6.0422421264208,3.6742009856972624,60,regime,5,0,low,False,2020-02-19
BASE,-1.500543936424405,-2.2538574334829344,-0.34708363773169004,-0.06529425024848583,-0.08951425787350327,-0.7822770369418676,0.5213289780810609,60,mixed,5,0,low,False,2020-02-19
REGIME_VOL,-1.5005439364244053,-1.9876135085319029,-0.07121959702983771,-0.011815328725066038,-0.01619806305043374,-0.14155703312870402,0.09433714647903974,60,mixed,5,0,low,False,2020-02-19
VOL_SCALE_1.8x,-1.5005439364244053,-2.5537513739537547,-0.5513843989892107,-0.11752965044727448,-0.1611256641723059,-1.408098666495362,0.9383921605459099,60,mixed,5,0,low,False,2020-02-19
NEG_SHOCK_-10%,-2.140010559609679,-2.9126461031482997,-0.412778275960927,-0.06852402244743849,-0.10251791334521061,-1.2022770369418674,0.5618089273172342,60,mixed,5,0,low,False,2020-02-19
CORR_INFLATE_1.3,-1.4964050398056592,-2.2012552600831397,-0.32979828420134805,-0.06263350657535308,-0.08357121445370475,-0.7259702078646116,0.4851428514026488,60,mixed,5,0,low,False,2020-02-19
WHIPSAW,-1.8924513985268883,-2.6698797584043445,-0.37252612717141753,-0.06383883949237094,-0.0948591084326189,-0.9945999664117304,0.5255616958966247,60,mixed,5,0,low,False,2020-02-19
SLOW_BLEED,-1.8061929142672748,-2.652118279221634,-0.3580166502937182,-0.06693623239910279,-0.08958580612416005,-0.9495025025096694,0.5256927402435624,60,mixed,5,0,low,False,2020-02-19
CRASH_2008,-1.671711466515293,-6.213401904757301,-0.9814341086527373,-0.3717821725242222,-0.507081765672449,-6.098044560096702,3.6477853279359063,60,mixed,5,0,low,False,2020-02-19
BASE,2.953232323710276,8.6674504895785,-0.07694423455297172,-0.016877017069226948,-0.03564461410815507,0.6669103434463977,0.22582386698535412,60,regime,5,1,low,True,2020-05-13
REGIME_VOL,2.9532323237102758,8.964493805642281,-0.21667625205182017,-0.04915473088268588,-0.10381582282678854,1.9423929193483276,0.6577176146128639,60,regime,5,1,low,True,2020-05-13
VOL_SCALE_1.8x,2.9532323237102776,8.789974565477538,-0.13656906618572218,-0.03037863072460851,-0.06416030539467914,1.2004386182035163,0.4064829605736374,60,regime,5,1,low,True,2020-05-13
NEG_SHOCK_-10%,0.882544633597988,2.6591330323411198,-0.09285370097825307,-0.022707289804320418,-0.05505827505048882,0.2469103434463977,0.27977094194067587,60,regime,5,1,low,True,2020-05-13
CORR_INFLATE_1.3,3.0964328457569223,9.061981060295562,-0.0700122375279667,-0.01514270131606268,-0.03206715430950298,0.6344495704673484,0.2048969256144993,60,regime,5,1,low,True,2020-05-13
WHIPSAW,1.7366744940704202,3.151304051488772,-0.14425374592520646,-0.022674110880091112,-0.04439851825684079,0.454587413976535,0.26175740792454,60,regime,5,1,low,True,2020-05-13
SLOW_BLEED,2.200569533502499,6.5693185289128735,-0.07606342662170873,-0.01789936490821551,-0.037081236194451896,0.4996848778785959,0.22707070613818825,60,regime,5,1,low,True,2020-05-13
CRASH_2008,-1.2598180438693416,-4.723235909586341,-0.9781333231778169,-0.3705927137192653,-0.4999628995570822,-4.619954436396487,3.6671600782974916,60,regime,5,1,low,True,2020-05-13
BASE,3.53629608023233,10.24857479474237,-0.07564290362786519,-0.016971873483913155,-0.031846107091376134,0.7752319555216652,0.219221450334762,60,mixed,5,1,low,False,2020-05-13
REGIME_VOL,3.536296080232332,10.625636660480778,-0.2124938367271615,-0.04943100254356478,-0.09275257691076631,2.2578823016543437,0.638487912331708,60,mixed,5,1,low,False,2020-05-13
VOL_SCALE_1.8x,3.5362960802323307,10.403967397458635,-0.13412359599279933,-0.030549372271043675,-0.05732299276447703,1.3954175199389978,0.3945986106025716,60,mixed,5,1,low,False,2020-05-13
NEG_SHOCK_-10%,1.281855820743611,3.796294028297666,-0.09357335150379764,-0.01994872240852336,-0.052575136760869084,0.3552319555216654,0.2771231754563424,60,mixed,5,1,low,False,2020-05-13
CORR_INFLATE_1.3,3.5901325587542603,10.400050269673544,-0.06901638634779927,-0.015215667788898218,-0.02914522583505764,0.7177738874483234,0.1999296337117379,60,mixed,5,1,low,False,2020-05-13
WHIPSAW,2.199631687634309,4.01738821302161,-0.140118155429251,-0.020580553400924614,-0.04201067513513124,0.5629090260518028,0.25591058231080865,60,mixed,5,1,low,False,2020-05-13
SLOW_BLEED,2.7512816622910936,8.133574313799421,-0.07475268147760328,-0.017994221322901714,-0.03328272917767295,0.6080064899538637,0.22099027456445677,60,mixed,5,1,low,False,2020-05-13
CRASH_2008,-1.2338356405120008,-4.626780601309175,-0.9778365107793686,-0.36932905661180726,-0.49938500136612873,-4.524234999325833,3.6668052459956706,60,mixed,5,1,low,False,2020-05-13
BASE,0.8883171756774784,1.8088773775115752,-0.0854923996532786,-0.021916645994654645,-0.025613547778865597,0.15464526768199408,0.1740878955357959,60,regime,5,0,low,False,2020-08-05
REGIME_VOL,0.8883171756774779,1.8075252725067539,-0.08291698267868852,-0.021240528879692567,-0.024823383169170588,0.14987454171173425,0.16871737462177516,60,regime,5,0,low,False,2020-08-05
VOL_SCALE_1.8x,0.888317175677478,1.8449828975352658,-0.1508748304385128,-0.03944996279037836,-0.04610438600195808,0.27836148182758924,0.31335821196443264,60,regime,5,0,low,False,2020-08-05
NEG_SHOCK_-10%,-1.0409306178354083,-1.779252765558888,-0.14913829977083348,-0.022287199084048852,-0.04873702652446512,-0.26535473231800594,0.2549206717252733,60,regime,5,0,low,False,2020-08-05
CORR_INFLATE_1.3,0.8601876930038937,1.725909850136655,-0.07650029497365218,-0.01922700861187623,-0.02272682322131171,0.13203261263338595,0.1534927943136572,60,regime,5,0,low,False,2020-08-05
WHIPSAW,-0.2761732216255633,-0.3748050889567889,-0.15388708287927777,-0.022287199084048852,-0.03677948957128437,-0.05767766178786845,0.20884596069226455,60,regime,5,0,low,False,2020-08-05
SLOW_BLEED,-0.07276530669173088,-0.13560021349180656,-0.0927741746259706,-0.020696444534260512,-0.026570776295490105,-0.012580197885807757,0.17288730657184714,60,regime,5,0,low,False,2020-08-05
CRASH_2008,-1.4437833358253949,-5.356331285691653,-0.9784971057271211,-0.3648832210937077,-0.5000144736463247,-5.241154660364912,3.6301531748658133,60,regime,5,0,low,False,2020-08-05
BASE,1.1071950274975024,2.2289851779271284,-0.08184368193512526,-0.020717084647785412,-0.024522192250642314,0.18242835394037646,0.16476623305715488,60,mixed,5,0,low,False,2020-08-05
REGIME_VOL,1.1071950274975024,2.227369303528245,-0.07937638987308637,-0.020077973375654538,-0.023765695390625802,0.17680053422820283,0.1596832805759703,60,mixed,5,0,low,False,2020-08-05
VOL_SCALE_1.8x,1.1071950274975024,2.2720339020562728,-0.14452734917181032,-0.037290752366013744,-0.04413994605115617,0.3283710370926776,0.29657921950287874,60,mixed,5,0,low,False,2020-08-05
NEG_SHOCK_-10%,-0.9513853202408834,-1.6504601557651388,-0.14394267273267647,-0.021295676697302514,-0.04812800876444177,-0.2375716460596236,0.24971127996748188,60,mixed,5,0,low,False,2020-08-05
CORR_INFLATE_1.3,1.0477351276679254,2.0633848096221463,-0.07434590810795882,-0.018660580758389042,-0.021755351693237987,0.15340421744752622,0.1464150751430632,60,mixed,5,0,low,False,2020-08-05
WHIPSAW,-0.14853071988561664,-0.19770083308669012,-0.15121117631496073,-0.020806737941225745,-0.03576387347528958,-0.02989457552948612,0.20126863690223754,60,mixed,5,0,low,False,2020-08-05
SLOW_BLEED,0.09274615614797334,0.1693151491792779,-0.08979047915244287,-0.01964681579117739,-0.02530786330899427,0.015202888372574707,0.1639193364339436,60,mixed,5,0,low,False,2020-08-05
CRASH_2008,-1.4329123869551044,-5.319391662382485,-0.9784560681495541,-0.3654295035412318,-0.4999021373836902,-5.204791050922287,3.632316321852944,60,mixed,5,0,low,False,2020-08-05
BASE,5.812451168588907,61.344448792814326,-0.012296423429952519,-0.008883613707747528,-0.016280012530862083,0.7543173174334846,0.12977611261663483,60,regime,5,0,low,False,2020-10-28
REGIME_VOL,5.8124511685889075,61.34444879281401,-0.01199917347836088,-0.008668863966928177,-0.015886464523648603,0.736082682999401,0.12663894485295096,60,regime,5,0,low,False,2020-10-28
VOL_SCALE_1.8x,5.812451168588908,61.34444879281414,-0.0221335621739146,-0.015990504673945548,-0.029304022555551756,1.3577711713802723,0.2335970027099426,60,regime,5,0,low,False,2020-10-28
NEG_SHOCK_-10%,1.503314546456026,3.8575255172767893,-0.08666626207297135,-0.011220371108246181,-0.04144752096334426,0.3343173174334846,0.2223868040268869,60,regime,5,0,low,False,2020-10-28
CORR_INFLATE_1.3,5.837462990129985,63.446450418657534,-0.010981957845347834,-0.007766946782617826,-0.01487368484216973,0.6967662439346485,0.11936114115202869,60,regime,5,0,low,False,2020-10-28
WHIPSAW,3.5488236881619515,8.192026432111883,-0.06616121083778015,-0.012596996687055035,-0.022848076393022183,0.5419943879636221,0.1527250817705002,60,regime,5,0,low,False,2020-10-28
SLOW_BLEED,4.23600970888848,37.75418450640534,-0.015550378310146717,-0.010261053996079565,-0.018042850075756855,0.5870918518656828,0.1385954925064925,60,regime,5,0,low,False,2020-10-28
CRASH_2008,-1.3136463748622917,-4.847525655780843,-0.9767544363619763,-0.36940295944148627,-0.49640586941361214,-4.734842189662437,3.6043506686940665,60,regime,5,0,low,False,2020-10-28
BASE,6.355797722348729,65.41467166332139,-0.014272363043369207,-0.010572836043734116,-0.017289510700932664,0.933621942341719,0.14689296027449836,60,mixed,5,0,low,False,2020-10-28
REGIME_VOL,6.355797722348728,65.41467166332137,-0.013927347336329832,-0.010317251562596979,-0.016871559395972093,0.9110528531470494,0.14334201510906142,60,mixed,5,0,low,False,2020-10-28
VOL_SCALE_1.8x,6.35579772234873,65.4146716633215,-0.02569025347806453,-0.0190311048787214,-0.031121119261678796,1.6805194962150944,0.2644073284940971,60,mixed,5,0,low,False,2020-10-28
NEG_SHOCK_-10%,2.1181583928663956,5.6170502958116355,-0.09143979763270094,-0.013201995106704422,-0.043387556594451926,0.5136219423417189,0.2424851437321742,60,mixed,5,0,low,False,2020-10-28
CORR_INFLATE_1.3,6.30219779806625,65.61958490398357,-0.012720179191940795,-0.00905543518964004,-0.015650221896070175,0.8346928784794441,0.13244472884293781,60,mixed,5,0,low,False,2020-10-28
WHIPSAW,4.258623531324409,10.857879616533209,-0.06643092743205037,-0.013404786684054803,-0.02358126439515402,0.7212990128718565,0.16937374425476306,60,mixed,5,0,low,False,2020-10-28
SLOW_BLEED,4.908367499407763,40.481258372104826,-0.018932130758613774,-0.011947687091960342,-0.019052348245827435,0.7663964767739171,0.15614080992639398,60,mixed,5,0,low,False,2020-10-28
CRASH_2008,-1.2559107223168193,-4.6495522095763135,-0.9762067970867949,-0.37039328083339984,-0.49595247346094723,-4.538924470398324,3.6140502583059586,60,mixed,5,0,low,False,2020-10-28
BASE,0.9323218974885237,2.503554274007711,-0.04963841982134953,-0.015913797743650954,-0.018000524725797568,0.12427247809872871,0.13329353137955063,60,regime,5,0,low,False,2021-01-20
REGIME_VOL,0.9323218974885242,2.5035679383229397,-0.049736237420747176,-0.015945244543071422,-0.018036095046574153,0.12451804937940025,0.13355692890494716,60,regime,5,0,low,False,2021-01-20
VOL_SCALE_1.8x,0.9323218974885236,2.510183795917016,-0.08911318005540447,-0.02864483593857172,-0.03240094450643563,0.22369046057771172,0.23992835648319122,60,regime,5,0,low,False,2021-01-20
NEG_SHOCK_-10%,-1.0886471653288332,-2.1004682300700357,-0.14079123771913027,-0.01598359409107543,-0.051333858059130905,-0.2957275219012712,0.2716468028573286,60,regime,5,0,low,False,2021-01-20
CORR_INFLATE_1.3,1.041714602214558,2.817936052096445,-0.0448583296765922,-0.014478685580219404,-0.016165038730423284,0.12640790443249703,0.12134600413949201,60,regime,5,0,low,False,2021-01-20
WHIPSAW,-0.5388373089864208,-0.6843488854462765,-0.12866310334342768,-0.018437355392411932,-0.024301356238739826,-0.08805045137113382,0.1634082308382859,60,regime,5,0,low,False,2021-01-20
SLOW_BLEED,-0.31397572950429853,-0.6042301282965687,-0.07108713296069014,-0.0159042941392211,-0.018510560521289295,-0.04295298746907304,0.13680352789333988,60,regime,5,0,low,False,2021-01-20
CRASH_2008,-1.5221586693708302,-5.547042334836499,-0.9789170306958112,-0.36915690956479463,-0.49535483519660434,-5.430094211562105,3.5673641131029945,60,regime,5,0,low,False,2021-01-20
BASE,0.8944374390056012,2.660402105050643,-0.05698323210740619,-0.01981399137871912,-0.021197628380283013,0.1515983106511328,0.16949012199184504,60,mixed,5,0,low,False,2021-01-20
REGIME_VOL,0.8944374390056012,2.6603773185626514,-0.057096366995061154,-0.019853145238950504,-0.021239516405919784,0.15189787972598986,0.1698250465620756,60,mixed,5,0,low,False,2021-01-20
